disease,name,n_terms,sum,mean_dist,max_dist,min_dist,std_dist
1419,DEGS1 (OMIM:618404),103,27219.148382554034,5.181638755483349,8.639157712775612,4.395661259112839e-05,1.5101567333782078
1420,DENND5A (OMIM:617281),141,51006.2171441135,5.167803155431965,9.059786273101013,2.000000165480742e-10,1.4518155583790442
1421,DEPDC5 (OMIM:604364),24,1155.5333277117866,4.186714955477488,8.866166611549176,0.0005157462223478919,1.8116619203819793
1422,DEPDC5 (OMIM:620504),145,52509.82098529857,5.0296763395879855,9.089958309365686,0.0001018499913121344,1.5058644968489143
1423,DES (OMIM:181400),36,2986.8865507421247,4.741089763082737,9.23988252939998,0.006395773016566448,1.7385952907346456
1424,DES (OMIM:601419),53,6999.402262196754,5.079392062552071,9.157542369480112,0.0012002776397479471,1.6521187652852867
1425,DES (OMIM:604765),21,1118.5085395838764,5.326231140875602,8.91750133585167,0.05130359026450264,1.915650702482672
1426,DGAT1 (OMIM:615863),31,2377.704201165899,5.113342368098707,8.489897739538694,0.00017851427268566979,1.6974610759843893
1427,DGKE (OMIM:615008),42,4206.048937619912,4.8850742597211525,8.528580536293704,8.907799783192584e-05,1.71676480912136
1428,DGUOK (OMIM:251880),125,40524.845312090074,5.229012298334203,8.870272353659333,0.00025276387251265363,1.541049221865432
1429,DGUOK (OMIM:617068),28,1691.3377301398555,4.474438439523428,8.825116156796453,0.11812255668057281,1.7046077905995114
1430,DGUOK (OMIM:617070),69,11767.637788670758,5.016043388180203,8.748292943523282,0.00035005354757042197,1.5114601302507367
1431,DHCR24 (OMIM:602398),161,61301.27685208656,4.759415904665105,8.92308327495935,5.9439822204979764e-05,1.3915980157081047
1432,DHCR7 (OMIM:270400),406,453018.53390583314,5.510168873147639,9.173657543269869,2.000000165480742e-10,1.4410799373986376
1433,DHDDS (OMIM:613861),78,14934.033203321706,4.973038029744158,8.825116156796453,0.00044538129837211403,1.45615123832447
1434,DHDDS (OMIM:617836),58,8619.91503267971,5.214709638644712,8.915644428508728,2.000000165480742e-10,1.563965568399076
1435,DHFR (OMIM:613839),100,25479.216497672776,5.147316464176319,9.092486593846525,0.0018646679343534583,1.5848662608065431
1436,DHH (OMIM:233420),35,2797.914476146355,4.7023772708342095,7.713823677092204,0.0002603386054333028,1.6913996315012856
1437,DHH (OMIM:607080),35,3055.838601912089,5.135863196490906,8.900942011988676,0.0013598250934187413,1.7449179165430264
1438,DHODH (OMIM:263750),143,50894.14733911946,5.012720116135079,8.902033352382247,0.0001657766422300117,1.468029276103463
1439,DHPS (OMIM:618480),127,37262.763619339574,4.657263294505634,9.163399330089712,0.0005543272741829107,1.4094243701297182
1440,DHTKD1 (OMIM:204750),52,5640.568225736,4.25382219135445,8.115013150975653,7.104736562826131e-05,1.4132835644480786
1441,DHTKD1 (OMIM:615025),28,1763.1358032720857,4.664380431936735,8.81248646573978,0.0021463902431097556,1.833904217998529
1442,DHX16 (OMIM:618733),144,52635.341019488966,5.1122126087304745,9.11345293491237,0.00045198453520349144,1.5047390679409127
1443,DHX30 (OMIM:617804),177,78019.82832713249,5.008977165326945,9.407829826617535,0.00024154765399423707,1.422860227998582
1444,DHX37 (OMIM:273250),29,1994.0795427580433,4.911525967384343,8.453247798219863,0.00044777207730900884,1.739014018241596
1445,DHX37 (OMIM:618731),96,23361.216383034007,5.1230737682092125,8.959837814839425,0.018621012382801783,1.4786740970731844
1446,DHX38 (OMIM:618220),30,2020.265927516938,4.644289488544685,8.227734239301457,0.00015500775417016222,1.5972392410854022
1447,DIABLO (OMIM:614152),8,90.71911191350983,3.2399682826253513,4.985368300333607,0.3980917516456417,1.346498073791611
1448,DIAPH1 (OMIM:124900),26,1818.1659116525204,5.594356651238525,9.076946164168842,0.021118882200204435,1.8591690839845765
1449,DIAPH1 (OMIM:616632),59,7450.792255021241,4.354641879030532,8.118416693872,0.03466662980603024,1.2725730097164698
1450,DIAPH2 (OMIM:300511),19,697.4360874724393,4.078573610949937,6.995962450408339,0.00011361266494711034,1.473458906035894
1451,DIAPH3 (OMIM:609129),18,716.4461203688942,4.68265438149604,7.69507761712399,0.19758338043511225,1.7405677468866565
1452,DICER1 (OMIM:138800),12,287.66934679509717,4.358626466592382,8.160588531097774,0.0011669022655097488,2.0843208523602033
1453,DICER1 (OMIM:180295),32,2470.885193047167,4.981623373078966,8.8828592099293,4.726896763721234e-05,1.8844790853810653
1454,DICER1 (OMIM:601200),26,1289.5169136222532,3.967744349606933,8.42979611306569,0.2790069274728386,1.4074179071079846
1455,DICER1 (OMIM:618272),92,20994.03409597095,5.015297204006438,8.969313948678833,0.0005689965370294645,1.5104126330637788
1456,DIO1 (OMIM:619855),12,243.74654418102978,3.6931294572883298,6.563142530538045,0.0012817528951234228,1.583374212846997
1457,DIP2B (OMIM:136630),32,1944.0573323254123,3.919470428075428,8.431421101704531,0.5789848082407059,1.401740514726794
1458,DIS3L2 (OMIM:267000),113,30183.557463431494,4.769841571338731,8.919061481232369,0.00045198453520349144,1.4481631523782956
1459,DKC1 (OMIM:301108),84,17187.749134492853,4.930507496985902,9.052469915753482,8.400973837208595e-05,1.5180445742927986
1460,DKC1 (OMIM:305000),188,90941.61441661313,5.173604187997106,9.28744752910232,6.004631081718618e-05,1.5028424223632877
1461,DLAT (OMIM:245348),83,17658.492462235034,5.189095639798717,8.676638353011707,0.00035697193889868843,1.5999628365715741
1462,DLD (OMIM:246900),76,13647.462821075329,4.7885834459913434,8.870272353659333,0.0454015306599506,1.5000365874950732
1463,DLG3 (OMIM:300850),65,9601.749828452881,4.616225879063885,8.271143140919136,0.04582841245223828,1.3955700166572858
1464,DLG4 (OMIM:618793),59,7840.1314464208845,4.58219254612559,8.795029463371854,0.04614900387743423,1.566021888144616
1465,DLG5 (OMIM:620703),83,15156.49410758761,4.453862505902912,8.860771044816515,5.439506619406904e-05,1.4863218774749583
1466,DLL1 (OMIM:618709),62,8608.490835850627,4.552348406055329,8.35151082614376,0.0454015306599506,1.4497651843861155
1467,DLL4 (OMIM:616589),82,16669.36511720714,5.019381245771497,8.907861882957553,0.0006353231604271463,1.6166655579532085
1468,DLST (OMIM:618475),12,231.92615336345898,3.5140326267190756,7.4242619393570815,0.8954429315708131,1.3922440169663135
1469,DLX3 (OMIM:104510),23,1004.3573784357973,3.9697920096276573,7.036396367717922,0.0019587674577635403,1.546216102005987
1470,DLX3 (OMIM:190320),35,2393.4406773748788,4.022589373739292,8.634884564475554,0.12394729675618306,1.4892870852953455
1471,DLX4 (OMIM:616788),81,15672.479670330438,4.837185083435321,8.51995915301302,0.0002771984820330607,1.3098817635652609
1472,DLX5 (OMIM:183600),60,7949.574195191568,4.4912848560404335,8.960787923304393,0.023231022830959073,1.6136657302190964
1473,DLX5 (OMIM:220600),36,2741.3220676504297,4.3513048692863965,8.87275474497338,0.001137044764433523,1.736299553666826
1474,DMD (OMIM:300376),34,2341.2147274052527,4.173288284144835,8.910142571259092,0.46443555168908324,1.4342701132711608
1475,DMD (OMIM:302045),19,726.1856602120926,4.246699767322179,7.854255509659169,0.46443555168908324,1.5278081003592037
1476,DMD (OMIM:310200),92,22038.824587939802,5.264888816994697,8.98229852650647,0.0005727427745271421,1.653714650772663
1477,DMGDH (OMIM:605850),20,788.3119261737672,4.14901013775667,7.930655984705423,0.46443555168908324,1.5235570882476024
1478,DMP1 (OMIM:241520),30,1940.1285830673937,4.460065708200905,8.012540473545535,0.3614217161478918,1.5933093371582931
1479,DMPK (OMIM:160900),95,22036.210745220684,4.935321555480556,8.76720483172997,2.000000165480742e-10,1.4886110405824569
1480,DMXL2 (OMIM:616113),82,17336.24799388335,5.220189097826965,9.092805898427383,0.00025564093999664455,1.6063860239085883
1481,DMXL2 (OMIM:617605),8,112.28833917036721,4.0102978275131145,7.810172152642902,0.3980917516456417,1.8551731799335855
1482,DMXL2 (OMIM:618663),63,10318.541127293618,5.283431196770926,8.999708365007265,0.0006217310747805367,1.6881759719473979
1483,DNA2 (OMIM:615156),86,19220.17537952319,5.258597915054224,9.10289688877191,0.00035005354757042197,1.676870765177526
1484,DNA2 (OMIM:615807),52,5890.8731042573545,4.442589068067386,8.293513910105343,0.0454015306599506,1.5212907386696337
1485,DNAAF1 (OMIM:613193),43,4198.230223715817,4.649202905554615,9.153546586428673,0.000803149581822378,1.6906547391901965
1486,DNAAF11 (OMIM:614935),53,6722.091199463183,4.87815036245514,9.250266961658205,0.00022214785473814938,1.7477402222992644
1487,DNAAF2 (OMIM:612518),36,2857.0314879982775,4.534970615870281,8.847950109566542,0.0001641602704542467,1.6278060570037667
1488,DNAAF3 (OMIM:606763),51,6237.552954425697,4.8921983956279975,9.153546586428673,0.00022214785473814938,1.636533721714425
1489,DNAAF4 (OMIM:127700),11,222.91451610675634,4.052991201941024,6.637275943830787,0.0002506308815066901,1.5217382321287802
1490,DNAAF4 (OMIM:615482),77,14600.465196651608,4.989906082245936,9.153546586428673,0.000803149581822378,1.70774851387576
1491,DNAAF5 (OMIM:614874),59,8367.286288344483,4.890290057477781,9.250266961658205,0.000803149581822378,1.7071026601993124
1492,DNAAF6 (OMIM:300991),52,6535.868759120551,4.929011130558485,8.75775338219154,0.000803149581822378,1.6924800754266385
1493,DNAH1 (OMIM:617576),21,1122.7841199851482,5.3465910475483245,8.566164424851095,8.084441465612328e-05,2.289980250066336
1494,DNAH1 (OMIM:617577),46,5338.719073246168,5.158182679464896,9.058519423717039,0.0001389659282769288,1.7517921788093587
1495,DNAH10 (OMIM:619515),23,1381.690182117139,5.461226016273277,8.566164424851095,8.084441465612328e-05,2.1642026161386383
1496,DNAH11 (OMIM:611884),36,3078.2108372739413,4.886048948053875,9.057964148003466,0.5789848082407059,1.8686276414774978
1497,DNAH17 (OMIM:618643),25,1664.0759690479717,5.546919896826572,8.566164424851095,8.084441465612328e-05,2.0692217876734205
1498,DNAH2 (OMIM:619094),21,1122.7841199851482,5.3465910475483245,8.566164424851095,8.084441465612328e-05,2.289980250066336
1499,DNAH5 (OMIM:608644),37,2978.237369887952,4.471827882714643,8.847950109566542,0.14899747745250042,1.640975962195222
1500,DNAH7 (OMIM:620356),42,4275.614620547371,4.96587063942784,8.572431014437713,0.0001641602704542467,1.7682579642827443
1501,DNAH8 (OMIM:619095),21,1122.7841199851482,5.3465910475483245,8.566164424851095,8.084441465612328e-05,2.289980250066336
1502,DNAH9 (OMIM:618300),61,9074.306276699212,4.9586373096717,9.153546586428673,0.00015343317411067644,1.6122846835214737
1503,DNAI1 (OMIM:244400),78,15385.334320854976,5.123321452166159,9.154018952776479,9.990668968290492e-05,1.6589767797571748
1504,DNAI2 (OMIM:612444),59,8684.954312141528,5.075952257242273,9.154018952776479,0.0001641602704542467,1.7456327273939383
1505,DNAJB11 (OMIM:618061),32,2400.1057337694665,4.838922850341667,8.377025121546284,0.0006348976444134446,1.747837199871799
1506,DNAJB13 (OMIM:617091),51,6452.807801761774,5.061025726871979,9.154018952776479,0.000803149581822378,1.7164126507106519
1507,DNAJB2 (OMIM:614881),30,2065.8384514534714,4.749053911387291,9.072852201496532,0.0015990505493633342,1.8028059948748207
1508,DNAJB4 (OMIM:620326),65,9698.517560455048,4.66274882714185,8.823833882896107,0.0017700310267440155,1.5483675030451243
1509,DNAJB6 (OMIM:603511),69,11722.043507108549,4.996608485553516,9.056217712095465,0.0006888527898926093,1.6745091945407389
1510,DNAJC12 (OMIM:617384),52,6615.4679099059085,4.989040656037639,8.679741242839922,0.006897913965728082,1.5800307046947062
1511,DNAJC19 (OMIM:610198),97,24342.075805283708,5.2281090647087005,9.19945232737294,0.00038240747760994777,1.5576772138488393
1512,DNAJC21 (OMIM:617052),209,110900.63706716856,5.1021640167081594,9.223393158840036,6.377830462530904e-05,1.535253039946185
1513,DNAJC3 (OMIM:616192),71,12872.697418141765,5.180159926817612,9.131448651992068,0.0006461379115094649,1.6360721353136602
1514,DNAJC30 (OMIM:619382),29,1695.2520497016008,4.175497659363549,8.310099568863302,0.0017252892329913654,1.438475651369402
1515,DNAJC5 (OMIM:162350),43,4297.221752461284,4.758828075815376,8.540667695729933,0.025418230699425857,1.6424940481876298
1516,DNAJC6 (OMIM:615528),55,7115.999611463451,4.791918930278419,8.679741242839922,0.025697212858548604,1.5273168349261828
1517,DNAL1 (OMIM:614017),42,4086.5366668650586,4.746267905766619,8.847950109566542,0.0001641602704542467,1.6803949727781906
1518,DNAL4 (OMIM:616059),9,121.43302158205462,3.373139488390406,6.475829473995822,0.8139074677042408,1.3822703240106788
1519,DNALI1 (OMIM:620354),18,817.3350702120292,5.342059282431563,8.566164424851095,0.000803149581822378,2.210672908269075
1520,DNASE1L3 (OMIM:614420),13,335.0048237694729,4.294933638070166,7.911833414458263,0.4085684965594758,1.625878638841353
1521,DNASE2 (OMIM:619858),94,22014.645358319867,5.036523760768673,9.028139524371463,0.004158995174929635,1.585180661361635
1522,DNHD1 (OMIM:619712),23,1381.690182117139,5.461226016273277,8.566164424851095,8.084441465612328e-05,2.1642026161386383
1523,DNM1 (OMIM:616346),53,7405.372775050026,5.374000562445592,8.915644428508728,0.0005412573883512041,1.7934521420879586
1524,DNM1 (OMIM:620352),116,33944.9173433775,5.089193005004123,8.773172054520955,0.0001018499913121344,1.471163352659865
1525,DNM1L (OMIM:610708),30,2353.1059538728787,5.409438974420411,8.226927723794072,0.0017252892329913654,1.6687519100825499
1526,DNM1L (OMIM:614388),127,40074.47175507857,5.008682884024318,9.721497917613123,0.019538305154274842,1.5184705761910369
1527,DNM2 (OMIM:606482),33,2579.1305538718916,4.884716958090704,8.802038284270553,0.0006529628222895659,1.7742299630555867
1528,DNM2 (OMIM:615368),79,13936.69324791054,4.523431758490925,8.215241334045023,0.001362946333419783,1.3228523281489721
1529,DNMBP (OMIM:618415),22,1216.184797977924,5.264869255315689,8.412806861125906,0.150900650815032,1.7604190399481148
1530,DNMT1 (OMIM:604121),72,13423.502892269098,5.251761694940962,8.605097543802232,2.000000165480742e-10,1.5405728132983647
1531,DNMT1 (OMIM:614116),66,10519.338985994722,4.9041207393914785,8.718535441978212,0.0028733601467088605,1.566625232808177
1532,DNMT3A (OMIM:615879),126,39457.90589901463,5.010527733208207,8.97679826041432,0.0010855653860684738,1.4571538673924318
1533,DNMT3A (OMIM:618724),77,12695.495665420909,4.338857028510222,8.41017403575365,0.00017796557473134708,1.3596301459154503
1534,DNMT3B (OMIM:242860),95,22701.24002868994,5.084264284141084,9.04290736854279,0.0002066025159796314,1.5497370051682868
1535,DNMT3B (OMIM:619478),14,331.34986609183824,3.64120731969053,6.868100671326756,0.1516386957418106,1.5791312462245035
1536,DOCK11 (OMIM:301109),161,69424.78447175541,5.3901230179934325,9.107138567489411,9.033604054157647e-05,1.6091519847133515
1537,DOCK2 (OMIM:616433),102,28198.828857718872,5.474437751449985,9.162891701389023,0.0004605722303507187,1.6046988494777366
1538,DOCK3 (OMIM:618292),78,14599.267247163665,4.861560854866355,8.731367529150354,0.00015304849304319395,1.4829452538382821
1539,DOCK6 (OMIM:614219),155,59776.79873884173,5.008529429312253,9.067433542428109,2.000000165480742e-10,1.411431440916366
1540,DOCK7 (OMIM:615859),104,27152.245836525384,5.0695007163042165,8.734552822596223,0.0002976885287748033,1.499276662731088
1541,DOCK8 (OMIM:243700),148,56662.06005935062,5.208867444323462,9.081014544656604,0.0002066025159796314,1.534798621566834
1542,DOHH (OMIM:620066),139,49935.65294289202,5.206511619527893,8.908085989829646,0.00012113826840601775,1.5270935900820104
1543,DOK7 (OMIM:254300),60,8857.62966186952,5.004310543429107,8.938455733497962,0.00025006395324224406,1.7016639773541575
1544,DOK7 (OMIM:618389),53,5948.421029693628,4.316706117339352,8.594386038696415,0.0014414616470545855,1.6092197590311594
1545,DOLK (OMIM:610768),100,22916.420487164316,4.629579896396831,8.66636633509419,0.0005412573883512041,1.4340149716542585
1546,DONSON (OMIM:251230),134,42744.26522828603,4.796797803645609,9.451317993472744,0.00036094220643242167,1.480848819280769
1547,DONSON (OMIM:617604),109,28128.051166727317,4.778805838723636,8.811720951623414,0.00017796557473134708,1.5046005446796982
1548,DPAGT1 (OMIM:608093),140,48265.778686340054,4.960511684104836,8.930348435071414,0.0005412573883512041,1.4651458431895215
1549,DPAGT1 (OMIM:614750),37,3436.5412441066837,5.1599718379980235,8.27849464184548,0.0001327613358585333,1.6684950039742081
1550,DPF2 (OMIM:618027),159,63846.295794586025,5.082899115881381,8.939945598133225,2.000000165480742e-10,1.4679064082202298
1551,DPH1 (OMIM:616901),125,38605.195026216745,4.981315487253774,8.795029463371854,2.000000165480742e-10,1.4645718153953107
1552,DPH2 (OMIM:620062),86,16510.65703663704,4.517279626986878,8.284748909618315,0.0010976185592787876,1.347559451539948
1553,DPH5 (OMIM:620070),166,69438.82938241879,5.070378195138283,9.013265320832058,0.00014468862235090667,1.4867106433851578
1554,DPM1 (OMIM:608799),187,85922.31767914665,4.940619727396162,8.832365073046146,0.0001018499913121344,1.4838144102930595
1555,DPM2 (OMIM:615042),108,28450.12947109277,4.923871490324121,8.75084628154465,0.0006217310747805367,1.4889017455254894
1556,DPM3 (OMIM:612937),39,3715.463114681829,5.014120262728515,8.940388997501158,0.0006888527898926093,1.7893729848865025
1557,DPM3 (OMIM:618992),34,2617.3390279963064,4.665488463451527,8.410217008535321,0.0008625150018967554,1.7766382759842037
1558,DPP6 (OMIM:612956),12,337.69207000747645,5.116546515264795,8.519015242516122,0.0001928074247934363,2.358172990512925
1559,DPP6 (OMIM:616311),53,5958.441166098757,4.323977624164555,8.232308486184055,0.0454015306599506,1.376777615990814
1560,DPP9 (OMIM:620331),143,53128.30439686493,5.232769072871558,9.048987465045299,0.014566809922073501,1.5613877182825049
1561,DPY19L2 (OMIM:613958),13,397.76751438967955,5.099583517816405,8.566164424851095,0.000803149581822378,2.4157312877975605
